date,change,stability
2016-04-08,0.3592024609250761,1
2016-04-11,0.5618081295294881,1
2016-04-12,-0.8643877296462542,2
2016-04-13,-0.6817929719126287,2
2016-04-14,0.19753389920989603,1
2016-04-15,-0.0843134510862598,2
2016-04-18,-1.1617896111081536,2
2016-04-19,-0.16169286800061047,2
2016-04-20,-0.04199551995695281,2
2016-04-21,0.6936002469746787,1
2016-04-22,-0.5710904630152751,2
2016-04-25,0.07727369579547576,1
2016-04-26,-0.3876025933957005,2
2016-04-27,-0.5927892191504952,2
2016-04-28,0.4587952381495201,1
2016-04-29,0.3714153449724993,1
2016-05-02,-0.4923879259081293,2
2016-05-03,0.2893094549185422,1
2016-05-04,0.10048031788438216,1
2016-05-05,0.2890374291862599,1
2016-05-06,-0.7306343514204681,2
2016-05-09,-0.016026364759238368,2
2016-05-10,-0.9101568905351282,2
2016-05-11,0.7637229492988705,1
2016-05-12,0.5837398757668766,1
2016-05-13,0.5972183753585025,1
2016-05-16,-0.8339142126277914,2
2016-05-17,0.5094841868759908,1
2016-05-18,-0.09635288802223782,2
2016-05-19,-0.20335449216969112,2
2016-05-20,-0.3337436366208064,2
2016-05-23,0.11512615071942665,1
2016-05-24,-0.908187281474364,2
2016-05-25,-0.4492077075382979,2
2016-05-26,0.2225713169495001,1
2016-05-27,-0.44942290977581983,2
2016-05-31,0.10974084457302044,1
2016-06-01,-0.5832616921609973,2
2016-06-02,-0.719549366539381,2
2016-06-03,0.09277947925083184,1
2016-06-06,-0.4189450064814865,2
2016-06-07,-0.3244780613009001,2
2016-06-08,-0.1969657801966259,2
2016-06-09,-0.25496966056930137,2
2016-06-10,0.4308968829522155,1
2016-06-13,0.4764804536777404,1
2016-06-14,0.0376288828778333,1
2016-06-15,0.19639656141339693,1
2016-06-16,-0.6929098945600244,2
2016-06-17,-0.053934176837417525,2
2016-06-20,0.35454661574819146,1
2016-06-21,0.02682226443368216,1
2016-06-22,0.2801607841281483,1
2016-06-23,-0.5386240403584184,2
2016-06-24,0.4747794640635589,1
2016-06-27,1.6469684550804458,1
2016-06-28,-0.8361852442276955,2
2016-06-29,-0.9823874381955854,2
2016-06-30,-1.3002729749052828,2
2016-07-01,-0.3662617795529744,2
2016-07-05,0.5573952735147633,1
2016-07-06,-1.0378728389828007,2
2016-07-07,0.14739627542165054,1
2016-07-08,-0.9828898267210441,2
2016-07-11,-0.058020047951577274,2
2016-07-12,-0.4888330993785801,2
2016-07-13,0.28102959328736105,1
2016-07-14,0.317334963762125,1
2016-07-15,0.41899106716400464,1
2016-07-18,-0.1675695487664571,2
2016-07-19,-0.03382979639440906,2
2016-07-20,-0.28219003476726984,2
2016-07-21,0.2657790122162135,1
2016-07-22,-0.48905566935496,2
2016-07-25,0.0966199967486315,1
2016-07-26,-0.4422890173212501,2
2016-07-27,0.5577240483526966,1
2016-07-28,-0.3733972708741208,2
2016-07-29,-0.4157034477916544,2
2016-08-01,0.3343436812311296,1
2016-08-02,0.8446586496441675,1
2016-08-03,-0.7453762064712446,2
2016-08-04,-0.0020018597595496046,0
2016-08-05,-0.5028672426498492,2
2016-08-08,0.18371194166236854,1
2016-08-09,0.21220257452259936,1
2016-08-10,0.3782235135957669,1
2016-08-11,-0.2690079672326159,2
2016-08-12,-0.03906303555625654,2
2016-08-15,-0.2527109774488655,2
2016-08-16,0.4251772515173397,1
2016-08-17,-0.15517342747796242,2
2016-08-18,-0.4670588861460016,2
2016-08-19,-0.31996084080967513,2
2016-08-22,-0.14297251334398572,2
2016-08-23,0.020285191072678257,1
2016-08-24,0.5713629292361194,1
2016-08-25,-0.06770387969404976,2
2016-08-26,0.5115120612483648,1
2016-08-29,-0.4780048114312554,2
2016-08-30,0.2181057066693114,1
2016-08-31,0.2086880568826993,1
2016-09-01,0.1156984298792056,1
2016-09-02,-0.10919057349920454,2
2016-09-06,-0.028047065689309904,2
2016-09-07,-0.25612996667509635,2
2016-09-08,-0.027876714507973282,2
2016-09-09,1.9984875000341416,1
2016-09-12,-2.003051168727544,2
2016-09-13,0.9103361605923396,1
2016-09-14,0.2452955606134628,1
2016-09-15,-1.0924918466263327,2
2016-09-16,-0.029031298197840474,2
2016-09-19,0.23293687458922285,1
2016-09-20,0.6893740526240393,1
2016-09-21,-0.9475062589666368,2
2016-09-22,-0.13026864990910278,2
2016-09-23,0.20312341709748016,1
2016-09-26,0.35391587322656937,1
2016-09-27,-0.5371859187370056,2
2016-09-28,-0.5074846578155091,2
2016-09-29,0.6996856564982625,1
2016-09-30,-0.3454197688289156,2
2016-10-03,0.09179859940815732,1
2016-10-04,0.8045384473181451,1
2016-10-05,-0.16602884078230246,2
2016-10-06,-0.201857219762034,2
2016-10-07,0.6622730150459174,1
2016-10-10,0.02565780272912429,1
2016-10-11,1.1710917239323169,1
2016-10-12,-0.11505019639612145,2
2016-10-13,-0.35968211797801497,2
2016-10-14,0.5719584356036026,1
2016-10-17,0.3880271933823967,1
2016-10-18,0.2343660364811356,1
2016-10-19,-0.31357827899796553,2
2016-10-20,-0.046154323385407335,2
2016-10-21,-0.4180245493440787,2
2016-10-24,0.16881109494390775,1
2016-10-25,0.3346851644825537,1
2016-10-26,-0.2429789433190902,2
2016-10-27,0.8269231177271842,1
2016-10-28,-0.005146106881457083,0
2016-10-31,0.05942370097661088,1
2016-11-01,1.0540091270364071,1
2016-11-02,0.5346226511786164,1
2016-11-03,0.5160437109982887,1
2016-11-04,-0.08556336234879201,2
2016-11-07,-0.6761773461259601,2
2016-11-08,-0.6430427816651418,2
2016-11-09,-2.0314766872472974,2
2016-11-10,-0.05789118321928687,2
2016-11-11,-0.2844390472492273,2
2016-11-14,-0.5931381885539969,2
2016-11-15,-0.5369208898763893,2
2016-11-16,0.05276742315281742,1
2016-11-17,-0.3866118985902745,2
2016-11-18,0.18629647738812366,1
2016-11-21,-0.3836738060914888,2
2016-11-22,-0.05695933911068165,2
2016-11-23,-0.6023873168325332,2
2016-11-25,-0.2614512657670012,2
2016-11-28,0.4189977341575705,1
2016-11-29,-0.16957009656052074,2
2016-11-30,0.5187265897345277,1
2016-12-01,0.5501276829732703,1
2016-12-02,-0.09359697863220652,2
2016-12-05,-0.2377741322048541,2
2016-12-06,-0.3627439811640895,2
2016-12-07,-1.430755283771218,2
2016-12-08,-0.3958694889771975,2
2016-12-09,-0.123239306998799,2
2016-12-12,0.36020311551469386,1
2016-12-13,-0.1351340678305405,2
2016-12-14,0.9727005047848788,1
2016-12-15,-0.3242238474946405,2
2016-12-16,0.4296397637902106,1
2016-12-19,-0.033735928138760925,2
2016-12-20,-0.13045232493402314,2
2016-12-21,0.2748169137032837,1
2016-12-22,0.3314735027674503,1
2016-12-23,-0.1752102570279655,2
2016-12-27,-0.15998416809149246,2
2016-12-28,1.1297962220948192,1
2016-12-29,-0.018912528959152318,2
2016-12-30,0.5505415814983821,1
