date,change,stability
2015-10-26,0.22205937625119224,1
2015-10-27,0.02989973867543012,1
2015-10-28,-1.095572479580336,2
2015-10-29,-0.22331281911712206,2
2015-10-30,0.21309271354916626,1
2015-11-02,-1.13000004946472,2
2015-11-03,-0.42913834279534335,2
2015-11-04,0.5359771658746888,1
2015-11-05,0.0235199328621372,1
2015-11-06,0.047091524486267765,1
2015-11-09,0.6875773220091741,1
2015-11-10,-0.5426394925986012,2
2015-11-11,0.727641808584359,1
2015-11-12,0.8634356617057254,1
2015-11-13,0.6584739955671925,1
2015-11-16,-1.710300124035275,2
2015-11-17,0.25358188599340226,1
2015-11-18,-1.2361118633729342,2
2015-11-19,0.04361355574655258,1
2015-11-20,0.13267001647714485,1
2015-11-23,-0.046669289884633536,2
2015-11-24,-0.790396287594201,2
2015-11-25,-0.09993043612502032,2
2015-11-27,-0.06954898726708526,2
2015-11-30,0.4970574714255103,1
2015-12-01,-0.5645719691658005,2
2015-12-02,1.1721093737589328,1
2015-12-03,1.687790871627934,1
2015-12-04,-1.5163230756597872,2
2015-12-07,0.463392904481724,1
2015-12-08,-0.246614976821848,2
2015-12-09,0.4323229218623365,1
2015-12-10,-0.12288034566283848,2
2015-12-11,0.8114004231720677,1
2015-12-14,0.0743183398063785,1
2015-12-15,-0.2989256693158696,2
2015-12-16,-0.8290052522597416,2
2015-12-17,1.7895904873253747,1
2015-12-18,1.064298268819425,1
2015-12-21,-0.08223111367070908,2
2015-12-22,-0.7010451069577003,2
2015-12-23,-0.9946273579313444,2
2015-12-24,0.02718568867715508,1
2015-12-28,-0.11144744526682107,2
