date,change,stability
2013-08-07,0.20177334585203124,1
2013-08-08,-0.09448049150569694,2
2013-08-09,-0.014684454071943963,2
2013-08-12,-0.32092729504952977,2
2013-08-13,0.08416314576980463,1
2013-08-14,0.44097769488700334,1
2013-08-15,0.6091400442956489,1
2013-08-16,0.1555765825550612,1
2013-08-19,0.6022481502628511,1
2013-08-20,-0.6940100454306005,2
2013-08-21,0.3607263648466403,1
2013-08-22,-0.8041606877421101,2
2013-08-23,-0.0609583981751165,2
2013-08-26,0.4079429900039896,1
2013-08-27,0.7788924284055097,1
2013-08-28,-0.2034176400733696,2
2013-08-29,-0.5512342627328667,2
2013-08-30,0.6375738543837033,1
2013-09-03,0.6316493392972506,1
2013-09-04,-0.9306786004089826,2
2013-09-05,-0.12874141161992075,2
